GX,GY,GZ,AX,AY,AZ,IDX
x: -024.770595 , y: -013.206565 , z: +015.734901, ax: -8456 , ay: 296 , az: -2066, index: 18
x: -024.564183 , y: -010.438931 , z: +015.099176, ax: -7592 , ay: 192 , az: -468, index: 18
x: -024.683267 , y: -007.042290 , z: +014.788336, ax: -7366 , ay: -1560 , az: 1326, index: 18
x: -025.046015 , y: -004.184885 , z: +015.213985, ax: -1072 , ay: -1448 , az: 4110, index: 18
x: -026.241893 , y: -002.892183 , z: +017.032489, ax: 5684 , ay: -198 , az: 5674, index: 18
x: -027.764214 , y: -002.803420 , z: +019.818962, ax: 11772 , ay: 364 , az: 9416, index: 18
x: -028.214901 , y: -003.588153 , z: +022.339878, ax: 15668 , ay: 914 , az: 9232, index: 18
x: -027.317191 , y: -005.572885 , z: +022.974992, ax: 13442 , ay: -268 , az: 6128, index: 18
x: -025.776427 , y: -007.235786 , z: +021.186290, ax: 6240 , ay: -732 , az: 1334, index: 18
x: -024.120244 , y: -007.569832 , z: +017.498351, ax: 1272 , ay: -1230 , az: -4714, index: 18
x: -023.042992 , y: -007.040977 , z: +013.116061, ax: -568 , ay: -1038 , az: -4656, index: 18
x: -022.026809 , y: -006.388763 , z: +009.015908, ax: -1532 , ay: 276 , az: -3266, index: 18
x: -021.285435 , y: -006.943267 , z: +006.712397, ax: -3832 , ay: 1284 , az: -4194, index: 18
x: -020.887878 , y: -008.392427 , z: +006.524305, ax: -5034 , ay: 1778 , az: -3938, index: 18
x: -020.792000 , y: -009.782962 , z: +007.371328, ax: -4326 , ay: 1136 , az: -4240, index: 18
x: -020.892763 , y: -011.269985 , z: +008.757588, ax: -2816 , ay: 640 , az: -3864, index: 18
x: -021.016733 , y: -012.718534 , z: +010.138351, ax: -502 , ay: 364 , az: -3284, index: 18
x: -020.767939 , y: -013.559817 , z: +010.928336, ax: -766 , ay: 610 , az: -2638, index: 18
x: -020.287939 , y: -013.645924 , z: +010.778718, ax: -1264 , ay: 396 , az: -2416, index: 18
x: -019.886107 , y: -013.090198 , z: +010.081313, ax: -2066 , ay: 234 , az: -4068, index: 19
x: -019.687634 , y: -012.284702 , z: +009.415664, ax: -2178 , ay: 400 , az: -3248, index: 19
x: -019.545954 , y: -011.761344 , z: +009.003450, ax: -1752 , ay: 784 , az: -2606, index: 19
x: -019.273588 , y: -011.526229 , z: +008.820244, ax: -1790 , ay: 1616 , az: -2444, index: 19


x: -026.230718 , y: -021.171267 , z: +019.718290, ax: -2692 , ay: 0 , az: -5088, index: 18
x: -026.344305 , y: -021.482718 , z: +018.698443, ax: -3986 , ay: -150 , az: -5078, index: 18
x: -026.629496 , y: -021.602412 , z: +017.478290, ax: -5726 , ay: -238 , az: -5026, index: 18
x: -026.976397 , y: -021.389527 , z: +016.638931, ax: -6988 , ay: 370 , az: -5592, index: 18
x: -027.420977 , y: -021.206931 , z: +016.496641, ax: -8856 , ay: 176 , az: -5272, index: 18
x: -027.941893 , y: -020.887542 , z: +016.866718, ax: -9290 , ay: 94 , az: -5142, index: 18
x: -028.464641 , y: -019.712580 , z: +017.190992, ax: -8692 , ay: 164 , az: -4534, index: 18
x: -028.899389 , y: -017.740183 , z: +017.369893, ax: -8266 , ay: 378 , az: -2938, index: 18
x: -029.345191 , y: -015.386595 , z: +017.811420, ax: -8680 , ay: -204 , az: -1100, index: 18
x: -030.004366 , y: -012.152275 , z: +019.277252, ax: -5484 , ay: -132 , az: 496, index: 18
x: -030.731695 , y: -009.623420 , z: +021.146565, ax: 1048 , ay: -548 , az: 2412, index: 18
x: -031.234107 , y: -007.574321 , z: +022.010412, ax: 4124 , ay: 244 , az: 6032, index: 18
x: -031.336702 , y: -004.909282 , z: +021.873618, ax: 7956 , ay: 556 , az: 7016, index: 18
x: -031.100366 , y: -002.860427 , z: +021.559725, ax: 11356 , ay: 1162 , az: 7298, index: 18
x: -030.406015 , y: -002.699206 , z: +021.375298, ax: 11282 , ay: 716 , az: 6714, index: 18
x: -029.567695 , y: -003.898382 , z: +021.561527, ax: 5962 , ay: 836 , az: 2770, index: 18
x: -028.761588 , y: -005.555786 , z: +021.897405, ax: 2726 , ay: 528 , az: 518, index: 18
x: -028.158809 , y: -006.673160 , z: +021.700733, ax: 2922 , ay: 462 , az: -874, index: 18
x: -027.381405 , y: -007.477435 , z: +020.762718, ax: 2590 , ay: 710 , az: -1828, index: 18
x: -026.543664 , y: -008.452672 , z: +019.989954, ax: -310 , ay: 586 , az: -2332, index: 18
x: -025.752824 , y: -009.651450 , z: +019.783542, ax: -1232 , ay: -38 , az: -3048, index: 18
x: -025.297252 , y: -010.896031 , z: +019.827511, ax: -306 , ay: -966 , az: -3736, index: 18
x: -025.011267 , y: -012.211176 , z: +019.650534, ax: -796 , ay: -720 , az: -3552, index: 18
x: -024.830504 , y: -013.361710 , z: +019.525344, ax: -2492 , ay: -250 , az: -3724, index: 18
x: -024.753557 , y: -014.269191 , z: +019.550992, ax: -2558 , ay: -182 , az: -3852, index: 18
x: -024.718290 , y: -014.985435 , z: +019.606779, ax: -2476 , ay: -82 , az: -4070, index: 18
x: -024.784855 , y: -015.585130 , z: +019.843725, ax: -3084 , ay: -46 , az: -4380, index: 18
x: -024.938748 , y: -015.970504 , z: +020.051481, ax: -2728 , ay: 164 , az: -4232, index: 18
x: -025.021191 , y: -016.035847 , z: +020.030718, ax: -2352 , ay: 580 , az: -4034, index: 18
x: -024.967450 , y: -016.021191 , z: +019.976977, ax: -2162 , ay: 606 , az: -4068, index: 18
x: -024.854595 , y: -015.982076 , z: +020.038534, ax: -2242 , ay: 314 , az: -4310, index: 18
x: -024.845435 , y: -015.883756 , z: +020.061740, ax: -1724 , ay: 188 , az: -4410, index: 18
x: -024.852153 , y: -015.659023 , z: +020.012885, ax: -1714 , ay: 558 , az: -4182, index: 18
x: -024.860489 , y: -015.488458 , z: +020.223206, ax: -1748 , ay: 652 , az: -4456, index: 18
x: -024.900183 , y: -015.366931 , z: +020.567023, ax: -1104 , ay: 424 , az: -4574, index: 18
x: -024.920947 , y: -015.029832 , z: +020.617710, ax: -600 , ay: 542 , az: -4480, index: 18
x: -024.889802 , y: -014.546779 , z: +020.414962, ax: -972 , ay: 374 , az: -4240, index: 18
x: -024.895908 , y: -014.045405 , z: +020.277557, ax: -916 , ay: 274 , az: -4180, index: 18
x: -024.992397 , y: -013.800519 , z: +020.333740, ax: -578 , ay: 428 , az: -4068, index: 18
x: -025.085221 , y: -013.674718 , z: +020.475420, ax: -478 , ay: 626 , az: -3884, index: 18
x: -025.126137 , y: -013.429832 , z: +020.504122, ax: -574 , ay: 500 , az: -3774, index: 18
x: -025.164000 , y: -013.057313 , z: +020.411908, ax: -526 , ay: 116 , az: -3796, index: 18
x: -025.257618 , y: -012.637313 , z: +020.329191, ax: -682 , ay: 112 , az: -3740, index: 18
x: -025.437771 , y: -012.262962 , z: +020.414076, ax: -700 , ay: 292 , az: -3348, index: 18
x: -025.614260 , y: -011.930748 , z: +020.567359, ax: -136 , ay: 646 , az: -2992, index: 18
x: -025.730290 , y: -011.707237 , z: +020.651023, ax: -124 , ay: 558 , az: -2910, index: 18
x: -025.766321 , y: -011.456855 , z: +020.572244, ax: -240 , ay: 442 , az: -2736, index: 18
x: -025.784641 , y: -011.331664 , z: +020.514840, ax: -174 , ay: 508 , az: -2668, index: 18
x: -025.796855 , y: -011.313344 , z: +020.679725, ax: -612 , ay: 454 , az: -2774, index: 18
x: -025.894565 , y: -011.309679 , z: +020.942931, ax: -280 , ay: 332 , az: -3044, index: 18
x: -025.949527 , y: -011.144183 , z: +021.046748, ax: 44 , ay: 468 , az: -2564, index: 18
x: -025.963450 , y: -010.926626 , z: +020.946382, ax: 38 , ay: 788 , az: -2424, index: 18
x: -025.829099 , y: -010.610901 , z: +020.730809, ax: -256 , ay: 748 , az: -2408, index: 18
x: -025.686809 , y: -010.195634 , z: +020.544550, ax: -122 , ay: 330 , az: -2804, index: 18
x: -025.622076 , y: -010.025252 , z: +020.566534, ax: 252 , ay: 384 , az: -2922, index: 18
x: -025.608641 , y: -010.142504 , z: +020.730198, ax: 228 , ay: 560 , az: -2558, index: 18
x: -025.531695 , y: -010.326931 , z: +020.794321, ax: 446 , ay: 564 , az: -2734, index: 18
x: -025.383756 , y: -010.258473 , z: +020.629557, ax: 766 , ay: 784 , az: -3048, index: 18
x: -025.301924 , y: -009.958626 , z: +020.315664, ax: 1354 , ay: 908 , az: -3298, index: 18
x: -025.093069 , y: -009.679542 , z: +019.935206, ax: 2540 , ay: -308 , az: -3842, index: 18
x: -024.618565 , y: -009.521374 , z: +019.270779, ax: 4398 , ay: 1192 , az: -3702, index: 18
x: -024.096427 , y: -009.859084 , z: +018.504977, ax: 3394 , ay: 876 , az: -4580, index: 18
x: -023.596885 , y: -010.632214 , z: +017.999328, ax: 2428 , ay: 550 , az: -4978, index: 18
x: -023.399023 , y: -012.014198 , z: +017.813679, ax: 2330 , ay: -404 , az: -5348, index: 18
x: -023.474748 , y: -013.951908 , z: +018.070168, ax: 480 , ay: 166 , az: -4958, index: 18
x: -023.668947 , y: -016.279237 , z: +018.843908, ax: -844 , ay: 664 , az: -4934, index: 18
x: -023.820397 , y: -018.630382 , z: +019.473527, ax: -870 , ay: 538 , az: -4638, index: 18
x: -023.795359 , y: -020.720763 , z: +019.651847, ax: -2440 , ay: 38 , az: -4882, index: 18
x: -023.753221 , y: -022.449618 , z: +019.678718, ax: -5300 , ay: -132 , az: -5354, index: 18
x: -023.978290 , y: -023.973802 , z: +019.760794, ax: -7028 , ay: -164 , az: -5552, index: 18
x: -024.313557 , y: -025.173802 , z: +020.087511, ax: -7766 , ay: -218 , az: -5722, index: 18
x: -024.818198 , y: -025.729740 , z: +020.433130, ax: -8502 , ay: -160 , az: -4762, index: 18
x: -025.270107 , y: -025.242412 , z: +020.340916, ax: -8996 , ay: 268 , az: -4372, index: 18
x: -025.516336 , y: -023.391847 , z: +019.904244, ax: -9958 , ay: 624 , az: -3196, index: 18
x: -025.665954 , y: -020.655969 , z: +019.688061, ax: -9340 , ay: 802 , az: -2928, index: 18
x: -025.787481 , y: -017.967725 , z: +020.083786, ax: -7922 , ay: 286 , az: -1196, index: 18
x: -026.091420 , y: -015.050809 , z: +021.119359, ax: -6126 , ay: -380 , az: -234, index: 18
x: -026.488366 , y: -011.144244 , z: +022.473252, ax: -884 , ay: -466 , az: 3764, index: 18
x: -027.114931 , y: -007.924092 , z: +023.769740, ax: 7664 , ay: -1260 , az: 5530, index: 18
x: -027.820275 , y: -006.257527 , z: +024.523328, ax: 12918 , ay: -1368 , az: 8838, index: 18
x: -027.546687 , y: -005.645618 , z: +024.200275, ax: 13670 , ay: -64 , az: 7498, index: 18
x: -026.650809 , y: -006.151267 , z: +023.493099, ax: 7992 , ay: 410 , az: 4262, index: 18
x: -025.715237 , y: -007.378137 , z: +023.068672, ax: 2402 , ay: 686 , az: -284, index: 18
x: -024.911725 , y: -008.222840 , z: +022.704336, ax: 302 , ay: 520 , az: -1864, index: 18
x: -024.179511 , y: -008.696122 , z: +021.964794, ax: 1940 , ay: -132 , az: -1606, index: 18
x: -023.446076 , y: -009.482076 , z: +021.161740, ax: 1314 , ay: -148 , az: -2828, index: 18
x: -022.850656 , y: -010.526351 , z: +020.834412, ax: -1016 , ay: -12 , az: -3142, index: 18
x: -022.459817 , y: -011.542534 , z: +020.954107, ax: -1896 , ay: -54 , az: -3728, index: 18
x: -022.105008 , y: -012.340702 , z: +021.009069, ax: -1624 , ay: 2 , az: -3732, index: 18
x: -021.629893 , y: -012.781618 , z: +020.631053, ax: -908 , ay: 206 , az: -4334, index: 18
x: -021.015542 , y: -012.994748 , z: +020.035023, ax: -2054 , ay: 478 , az: -4232, index: 18
x: -020.318534 , y: -013.203145 , z: +019.806748, ax: -3324 , ay: 406 , az: -4016, index: 18
x: -019.706626 , y: -013.365588 , z: +020.129191, ax: -3004 , ay: 110 , az: -4642, index: 19
x: -019.315176 , y: -013.782076 , z: +020.689802, ax: -1160 , ay: -494 , az: -5216, index: 19
x: -018.979817 , y: -014.227725 , z: +020.922565, ax: -368 , ay: -758 , az: -4708, index: 19
x: -018.723939 , y: -014.084824 , z: +020.634321, ax: -1068 , ay: -758 , az: -4246, index: 19
x: -018.607878 , y: -013.630840 , z: +020.284855, ax: -1402 , ay: -476 , az: -3908, index: 19
x: -018.632916 , y: -013.239389 , z: +020.298901, ax: -1398 , ay: 324 , az: -3864, index: 19
x: -018.632916 , y: -013.088061 , z: +020.672092, ax: -1138 , ay: 886 , az: -3068, index: 19
x: -018.405130 , y: -013.025160 , z: +020.807664, ax: -512 , ay: 564 , az: -3178, index: 19


x: -028.277099 , y: -010.254015 , z: +025.369130, ax: 848 , ay: 1416 , az: -4042, index: 18
x: -027.954565 , y: -011.143389 , z: +025.169710, ax: 48 , ay: 1336 , az: -4272, index: 18
x: -027.514809 , y: -011.730504 , z: +024.832641, ax: -926 , ay: 1122 , az: -4042, index: 18
x: -027.136489 , y: -012.372366 , z: +024.431237, ax: -2476 , ay: 748 , az: -4562, index: 18
x: -026.869618 , y: -012.917099 , z: +024.125893, ax: -3064 , ay: 408 , az: -4904, index: 18
x: -026.580153 , y: -013.470992 , z: +024.042229, ax: -4918 , ay: 676 , az: -5036, index: 18
x: -026.344183 , y: -013.802504 , z: +024.226260, ax: -5920 , ay: 164 , az: -5530, index: 18
x: -026.179298 , y: -013.790901 , z: +024.545649, ax: -6872 , ay: 374 , az: -4956, index: 18
x: -025.944794 , y: -013.061130 , z: +024.858321, ax: -8192 , ay: 328 , az: -4648, index: 18
x: -025.704336 , y: -011.072702 , z: +025.228305, ax: -8902 , ay: -82 , az: -4580, index: 18
x: -025.538229 , y: -008.375298 , z: +025.813954, ax: -9000 , ay: -590 , az: -2872, index: 18
x: -025.467389 , y: -004.941405 , z: +026.871664, ax: -7440 , ay: -1214 , az: -482, index: 18
x: -025.613954 , y: -000.816214 , z: +028.105863, ax: -702 , ay: -1386 , az: 3642, index: 18
x: -026.086015 , y: +002.385618 , z: +029.727237, ax: 8206 , ay: -3454 , az: 9382, index: 18
x: -026.556672 , y: +003.769374 , z: +030.626870, ax: 16804 , ay: -4966 , az: 11914, index: 18
x: -026.501099 , y: +003.552580 , z: +030.240305, ax: 14626 , ay: -2852 , az: 10220, index: 18
x: -025.881252 , y: +002.286015 , z: +029.455573, ax: 6122 , ay: -1104 , az: 7064, index: 18
x: -024.868122 , y: +000.601740 , z: +028.807634, ax: -84 , ay: -854 , az: 2144, index: 18
x: -024.160916 , y: -000.481405 , z: +028.282595, ax: -2008 , ay: -236 , az: -2062, index: 18
x: -023.824275 , y: -001.216244 , z: +027.790137, ax: -544 , ay: -236 , az: -1756, index: 18
x: -023.355511 , y: -001.861374 , z: +027.190840, ax: 54 , ay: -242 , az: -1148, index: 18
x: -022.767420 , y: -002.734656 , z: +026.583206, ax: -788 , ay: -536 , az: -1842, index: 18
x: -022.204366 , y: -003.543206 , z: +026.161221, ax: -1166 , ay: -1122 , az: -2594, index: 18
x: -021.881313 , y: -004.393893 , z: +026.062290, ax: -976 , ay: -1220 , az: -3012, index: 18
x: -021.743450 , y: -005.414718 , z: +026.205924, ax: -986 , ay: -1076 , az: -2846, index: 18
x: -021.680550 , y: -006.272733 , z: +026.224244, ax: -1042 , ay: -1000 , az: -2724, index: 18
x: -021.527298 , y: -006.981924 , z: +025.887603, ax: -1158 , ay: -926 , az: -3068, index: 18
x: -021.421649 , y: -007.328183 , z: +025.374626, ax: -1556 , ay: -906 , az: -3088, index: 18
x: -021.433252 , y: -007.512000 , z: +024.992336, ax: -1806 , ay: -572 , az: -2758, index: 18
x: -021.522382 , y: -007.613954 , z: +024.855756, ax: -1456 , ay: -18 , az: -3050, index: 18
x: -021.683603 , y: -008.001740 , z: +024.923542, ax: -840 , ay: 46 , az: -3128, index: 18
x: -021.788031 , y: -008.127634 , z: +024.809252, ax: -1248 , ay: 122 , az: -3108, index: 18
x: -022.056122 , y: -007.692824 , z: +024.546046, ax: -1658 , ay: 540 , az: -3018, index: 18
x: -022.335817 , y: -007.887634 , z: +024.691389, ax: 2820 , ay: -2266 , az: -1524, index: 18
x: -022.422382 , y: -008.072947 , z: +025.018412, ax: -522 , ay: 546 , az: -3462, index: 18
x: -022.544794 , y: -008.012031 , z: +025.087450, ax: -264 , ay: -184 , az: -3578, index: 18
x: -022.687695 , y: -007.905160 , z: +024.937832, ax: -364 , ay: 4 , az: -3630, index: 18
x: -022.866015 , y: -007.966840 , z: +024.891420, ax: -412 , ay: -186 , az: -3270, index: 18
x: -023.087695 , y: -008.234931 , z: +024.963481, ax: -814 , ay: -188 , az: -3076, index: 18
x: -023.327084 , y: -008.349130 , z: +025.106992, ax: -1564 , ay: 134 , az: -3158, index: 18
x: -023.565252 , y: -008.269130 , z: +025.292031, ax: -982 , ay: -72 , az: -3212, index: 18
x: -023.786931 , y: -008.033405 , z: +025.326840, ax: -328 , ay: -430 , az: -3072, index: 18
x: -023.997008 , y: -007.591878 , z: +025.171115, ax: -304 , ay: -108 , az: -2898, index: 18
x: -024.139298 , y: -007.008672 , z: +025.055695, ax: -422 , ay: 492 , az: -3078, index: 18
x: -024.222260 , y: -006.662321 , z: +025.217557, ax: -44 , ay: 410 , az: -3836, index: 18
x: -024.316305 , y: -006.397893 , z: +025.209008, ax: 1216 , ay: 274 , az: -3274, index: 18
x: -024.320580 , y: -006.151786 , z: +024.942137, ax: 1668 , ay: 344 , az: -3802, index: 18
x: -024.263786 , y: -006.062015 , z: +024.746107, ax: 1560 , ay: 680 , az: -3832, index: 18
x: -024.186046 , y: -006.192550 , z: +024.702015, ax: 1940 , ay: 384 , az: -3866, index: 18
x: -024.125588 , y: -006.534534 , z: +024.752092, ax: 1894 , ay: 428 , az: -3882, index: 18
x: -024.071237 , y: -007.043237 , z: +024.851634, ax: 1946 , ay: 406 , az: -3874, index: 18
x: -024.004061 , y: -007.776061 , z: +024.959725, ax: 1838 , ay: 314 , az: -3616, index: 18
x: -023.948947 , y: -008.818595 , z: +025.128550, ax: 1140 , ay: 302 , az: -3964, index: 18
x: -023.921466 , y: -010.126687 , z: +025.361221, ax: 4 , ay: 326 , az: -4182, index: 18
x: -023.868947 , y: -011.375542 , z: +025.533435, ax: -492 , ay: 332 , az: -4158, index: 18
x: -023.773679 , y: -012.543786 , z: +025.614046, ax: -1396 , ay: 412 , az: -4164, index: 18
x: -023.648489 , y: -013.605160 , z: +025.684275, ax: -2540 , ay: 374 , az: -4374, index: 18
x: -023.590473 , y: -014.363023 , z: +025.805191, ax: -3602 , ay: 78 , az: -4592, index: 18
x: -023.596580 , y: -014.857679 , z: +026.134351, ax: -4832 , ay: 2 , az: -4774, index: 18
x: -023.713832 , y: -015.205771 , z: +026.746260, ax: -5858 , ay: -144 , az: -4790, index: 18
x: -023.869649 , y: -015.086504 , z: +027.529832, ax: -6618 , ay: 128 , az: -4580, index: 18
x: -023.931328 , y: -014.196122 , z: +028.169221, ax: -7584 , ay: 250 , az: -3998, index: 18
x: -023.812855 , y: -012.581466 , z: +028.580214, ax: -7656 , ay: 72 , az: -3432, index: 18
x: -023.547817 , y: -010.139328 , z: +028.810443, ax: -7458 , ay: -402 , az: -2948, index: 18
x: -023.304794 , y: -006.878718 , z: +029.206718, ax: -7174 , ay: -630 , az: -1444, index: 18
x: -023.019603 , y: -003.519328 , z: +029.443053, ax: -2580 , ay: -844 , az: 1496, index: 18
x: -022.699603 , y: +000.230290 , z: +029.000916, ax: 2364 , ay: -2076 , az: 4732, index: 18
x: -022.916397 , y: +003.544489 , z: +028.616183, ax: 8896 , ay: -2944 , az: 8170, index: 18
x: -023.503878 , y: +005.002809 , z: +028.790840, ax: 13588 , ay: -2606 , az: 11872, index: 18
x: -023.599756 , y: +004.345710 , z: +029.123053, ax: 13302 , ay: -1154 , az: 10106, index: 18
x: -023.218076 , y: +002.735328 , z: +028.951450, ax: 5858 , ay: -246 , az: 5292, index: 18
x: -022.455939 , y: +001.518229 , z: +028.076336, ax: 270 , ay: 202 , az: 1378, index: 18
x: -021.655328 , y: +000.893985 , z: +027.167817, ax: -1460 , ay: -32 , az: -1400, index: 18
x: -021.111817 , y: +000.069557 , z: +026.734840, ax: -1380 , ay: -490 , az: -2466, index: 18
x: -020.800977 , y: -001.002198 , z: +026.744611, ax: -1434 , ay: -1016 , az: -2684, index: 18
x: -020.661740 , y: -001.852275 , z: +026.719573, ax: -956 , ay: -992 , az: -2400, index: 18
x: -020.513954 , y: -002.465405 , z: +026.478962, ax: -524 , ay: -888 , az: -2020, index: 18
x: -020.336855 , y: -003.104794 , z: +026.187053, ax: -354 , ay: -936 , az: -2034, index: 18
x: -020.213740 , y: -003.673557 , z: +025.886962, ax: -858 , ay: -820 , az: -2238, index: 18
x: -020.194809 , y: -004.290962 , z: +025.712305, ax: -1278 , ay: -572 , az: -2352, index: 18
x: -020.168550 , y: -004.818595 , z: +025.555359, ax: -1500 , ay: -24 , az: -2068, index: 18
x: -020.083664 , y: -005.170962 , z: +025.323298, ax: -728 , ay: -520 , az: -2382, index: 18
x: -020.083664 , y: -005.390198 , z: +024.950168, ax: -990 , ay: -410 , az: -2836, index: 18
x: -020.199084 , y: -005.574015 , z: +024.806656, ax: -1204 , ay: -30 , az: -2424, index: 18
x: -020.356641 , y: -005.890351 , z: +024.942840, ax: -600 , ay: -234 , az: -2682, index: 18
x: -020.647939 , y: -006.256153 , z: +025.176733, ax: -236 , ay: 2 , az: -3018, index: 18
x: -020.903206 , y: -006.579878 , z: +025.286382, ax: -496 , ay: 222 , az: -2722, index: 18
x: -021.009466 , y: -006.907206 , z: +025.334015, ax: -1226 , ay: 554 , az: -2776, index: 18
x: -021.076031 , y: -007.120947 , z: +025.376153, ax: -1658 , ay: -166 , az: -3534, index: 18
x: -021.337008 , y: -007.264580 , z: +025.604427, ax: -1644 , ay: -692 , az: -3668, index: 18
x: -021.731511 , y: -007.180916 , z: +025.998321, ax: -1656 , ay: -424 , az: -3910, index: 18
x: -022.191969 , y: -006.849924 , z: +026.240763, ax: -702 , ay: -482 , az: -3556, index: 18
x: -022.591359 , y: -006.449313 , z: +026.196183, ax: -278 , ay: 130 , az: -3702, index: 18
x: -023.015786 , y: -006.178779 , z: +026.136947, ax: -64 , ay: -376 , az: -3984, index: 18
x: -023.580672 , y: -006.114656 , z: +026.300611, ax: 550 , ay: -378 , az: -3628, index: 18
x: -024.089985 , y: -006.216031 , z: +026.485038, ax: 2070 , ay: 396 , az: -3174, index: 18
x: -024.352794 , y: -006.398779 , z: +026.568000, ax: 3112 , ay: 678 , az: -3530, index: 18
x: -024.404092 , y: -006.707176 , z: +026.497160, ax: 3716 , ay: 720 , az: -3966, index: 18
x: -024.404092 , y: -007.067481 , z: +026.186931, ax: 3922 , ay: 834 , az: -3936, index: 18
x: -024.256916 , y: -007.539542 , z: +025.610443, ax: 4208 , ay: 1040 , az: -3014, index: 18


x: -026.032916 , y: -011.164305 , z: +034.830107, ax: 2782 , ay: 510 , az: -3150, index: 18
x: -025.836275 , y: -012.714229 , z: +035.340641, ax: 2278 , ay: 402 , az: -3294, index: 18
x: -025.546198 , y: -014.160947 , z: +035.413924, ax: 1352 , ay: -888 , az: -4032, index: 18
x: -025.458260 , y: -015.112397 , z: +034.913771, ax: -164 , ay: -762 , az: -5198, index: 18
x: -025.458260 , y: -015.549710 , z: +034.169313, ax: -1454 , ay: -56 , az: -4974, index: 18
x: -025.437496 , y: -016.040092 , z: +033.472519, ax: -2866 , ay: 350 , az: -4232, index: 18
x: -025.342595 , y: -016.771084 , z: +032.986473, ax: -4440 , ay: -16 , az: -4608, index: 18
x: -025.433099 , y: -017.357618 , z: +032.777618, ax: -4982 , ay: -314 , az: -5532, index: 18
x: -025.696641 , y: -017.598718 , z: +032.540366, ax: -5404 , ay: -282 , az: -5170, index: 18
x: -025.967878 , y: -017.294137 , z: +032.190260, ax: -5750 , ay: -230 , az: -4718, index: 18
x: -026.377649 , y: -016.611389 , z: +032.027817, ax: -6542 , ay: -732 , az: -5044, index: 18
x: -027.142626 , y: -015.774595 , z: +032.403573, ax: -6822 , ay: -1206 , az: -4924, index: 18
x: -028.351969 , y: -014.892916 , z: +033.433374, ax: -6616 , ay: -1024 , az: -4280, index: 18
x: -029.564794 , y: -013.604977 , z: +034.464214, ax: -5652 , ay: 182 , az: -2310, index: 18
x: -030.424031 , y: -011.318382 , z: +035.163145, ax: -3932 , ay: 468 , az: 276, index: 18
x: -030.770962 , y: -008.671725 , z: +035.348794, ax: -222 , ay: -486 , az: 1846, index: 18
x: -031.302260 , y: -005.832031 , z: +035.172916, ax: 3532 , ay: -2520 , az: 3224, index: 18
x: -032.311115 , y: -003.479053 , z: +035.196122, ax: 7502 , ay: -2094 , az: 5918, index: 18
x: -033.188061 , y: -002.800580 , z: +035.549099, ax: 10450 , ay: -354 , az: 8876, index: 18
x: -032.871725 , y: -003.489435 , z: +035.524672, ax: 8590 , ay: 640 , az: 7280, index: 18
x: -031.930656 , y: -004.331573 , z: +034.821160, ax: 3580 , ay: -94 , az: 2652, index: 18
x: -030.976305 , y: -004.586260 , z: +033.762382, ax: -394 , ay: 2 , az: -286, index: 18
x: -030.296947 , y: -004.665740 , z: +033.008183, ax: -1024 , ay: 684 , az: -2348, index: 18
x: -029.670473 , y: -005.175511 , z: +032.746565, ax: -814 , ay: 952 , az: -1428, index: 18
x: -029.012000 , y: -005.944794 , z: +032.831847, ax: -910 , ay: 308 , az: -1800, index: 18
x: -028.378107 , y: -006.659298 , z: +032.921618, ax: -546 , ay: -652 , az: -2466, index: 18
x: -027.912153 , y: -007.225405 , z: +032.823298, ax: -52 , ay: -1290 , az: -2710, index: 18
x: -027.652000 , y: -007.696244 , z: +032.635206, ax: -286 , ay: -956 , az: -2902, index: 18
x: -027.448641 , y: -008.069374 , z: +032.582076, ax: -1442 , ay: -260 , az: -2734, index: 18
x: -027.265893 , y: -008.513740 , z: +032.733405, ax: -1176 , ay: -142 , az: -2916, index: 18
x: -027.045435 , y: -008.915573 , z: +032.751115, ax: -642 , ay: -462 , az: -3218, index: 18
x: -026.882382 , y: -009.033435 , z: +032.519053, ax: -714 , ay: -628 , az: -3482, index: 18
x: -026.759634 , y: -008.874046 , z: +032.180122, ax: -776 , ay: -388 , az: -3184, index: 18
x: -026.759634 , y: -008.812366 , z: +032.042107, ax: -1008 , ay: 0 , az: -3334, index: 18
x: -026.890321 , y: -008.878931 , z: +032.144702, ax: -914 , ay: 478 , az: -3304, index: 18
x: -027.048702 , y: -008.939847 , z: +032.314687, ax: -514 , ay: 788 , az: -3118, index: 18
x: -027.161069 , y: -008.920305 , z: +032.455756, ax: -472 , ay: 1024 , az: -2620, index: 18
x: -027.078626 , y: -008.785954 , z: +032.512550, ax: -312 , ay: 1044 , az: -2302, index: 18
x: -026.876489 , y: -008.576489 , z: +032.474687, ax: -348 , ay: 816 , az: -2568, index: 18
x: -026.656031 , y: -008.354809 , z: +032.461863, ax: -466 , ay: 528 , az: -2578, index: 18
x: -026.544275 , y: -008.354809 , z: +032.520489, ax: -338 , ay: 280 , az: -2968, index: 18
x: -026.481985 , y: -008.378015 , z: +032.620031, ax: -534 , ay: 386 , az: -2710, index: 18
x: -026.491267 , y: -008.325802 , z: +032.705893, ax: -152 , ay: 290 , az: -2516, index: 18
x: -026.467450 , y: -008.285496 , z: +032.760855, ax: -344 , ay: 508 , az: -2302, index: 18
x: -026.413710 , y: -008.214656 , z: +032.812153, ax: -826 , ay: 520 , az: -2278, index: 18
x: -026.264092 , y: -008.096183 , z: +032.884214, ax: -272 , ay: 366 , az: -2104, index: 18
