GX,GY,GZ,AX,AY,AZ,IDX
x: -013.279786 , y: +031.803420 , z: +013.280458, ax: -470 , ay: -844 , az: -3360, index: 19
x: -013.303603 , y: +031.835786 , z: +013.254809, ax: -596 , ay: -822 , az: -3406, index: 19
x: -013.356122 , y: +031.851664 , z: +013.265802, ax: -504 , ay: -740 , az: -3240, index: 19
x: -013.362840 , y: +031.837618 , z: +013.260305, ax: -464 , ay: -658 , az: -3186, index: 19
x: -013.346351 , y: +031.799145 , z: +013.230382, ax: -604 , ay: -760 , az: -3292, index: 19
x: -013.341466 , y: +031.786321 , z: +013.171145, ax: -628 , ay: -862 , az: -3470, index: 19
x: -013.356122 , y: +031.783267 , z: +013.119847, ax: -836 , ay: -802 , az: -3492, index: 19
x: -013.397649 , y: +031.807695 , z: +013.100305, ax: -854 , ay: -758 , az: -3550, index: 19
x: -013.467267 , y: +031.828458 , z: +013.127176, ax: -768 , ay: -698 , az: -3468, index: 19
x: -013.498046 , y: +031.828458 , z: +013.139359, ax: -566 , ay: -482 , az: -3268, index: 19
x: -013.489496 , y: +031.807084 , z: +013.147298, ax: -770 , ay: -496 , az: -3322, index: 19
x: -013.479115 , y: +031.836397 , z: +013.147298, ax: -710 , ay: -602 , az: -3330, index: 19
x: -013.505374 , y: +031.876092 , z: +013.155847, ax: -820 , ay: -662 , az: -3380, index: 19
x: -013.546290 , y: +031.930443 , z: +013.200427, ax: -688 , ay: -576 , az: -3210, index: 19
x: -013.553618 , y: +031.943267 , z: +013.229130, ax: -420 , ay: -642 , az: -3084, index: 19
x: -013.529802 , y: +031.946931 , z: +013.181496, ax: -332 , ay: -762 , az: -3268, index: 19
x: -013.495603 , y: +031.990901 , z: +013.070962, ax: -588 , ay: -804 , az: -3370, index: 19
x: -013.510260 , y: +031.982351 , z: +013.043481, ax: -790 , ay: -790 , az: -3474, index: 19
x: -013.529191 , y: +031.984794 , z: +013.024550, ax: -634 , ay: -692 , az: -3446, index: 19
x: -013.545679 , y: +031.987237 , z: +012.983634, ax: -652 , ay: -706 , az: -3452, index: 19
x: -013.560947 , y: +032.015939 , z: +012.937832, ax: -662 , ay: -674 , az: -3372, index: 19
x: -013.606748 , y: +032.015939 , z: +012.958595, ax: -774 , ay: -694 , az: -3270, index: 19
x: -013.654992 , y: +032.004947 , z: +013.010504, ax: -642 , ay: -592 , az: -3196, index: 19
x: -013.678809 , y: +032.010443 , z: +013.010504, ax: -520 , ay: -556 , az: -3174, index: 19
x: -013.686748 , y: +032.020214 , z: +012.978748, ax: -602 , ay: -488 , az: -3256, index: 19
x: -013.691023 , y: +032.026321 , z: +012.972031, ax: -742 , ay: -584 , az: -3296, index: 19
x: -013.705679 , y: +032.028763 , z: +013.009282, ax: -776 , ay: -620 , az: -3330, index: 19
x: -013.709344 , y: +032.048916 , z: +013.019664, ax: -534 , ay: -616 , az: -3296, index: 19
x: -013.686748 , y: +032.063573 , z: +012.998290, ax: -558 , ay: -506 , az: -3276, index: 19
x: -013.650718 , y: +032.055023 , z: +012.986687, ax: -788 , ay: -580 , az: -3312, index: 19
x: -013.634046 , y: +032.055023 , z: +013.021954, ax: -804 , ay: -642 , az: -3406, index: 19
x: -013.618779 , y: +032.085557 , z: +013.038443, ax: -620 , ay: -636 , az: -3312, index: 19
x: -013.597405 , y: +032.124641 , z: +013.028061, ax: -566 , ay: -648 , az: -3280, index: 19
x: -013.564427 , y: +032.144794 , z: +013.018901, ax: -620 , ay: -606 , az: -3228, index: 19
x: -013.542443 , y: +032.161282 , z: +013.021344, ax: -512 , ay: -760 , az: -3260, index: 19
x: -013.521679 , y: +032.186321 , z: +012.984092, ax: -602 , ay: -740 , az: -3232, index: 19
x: -013.491756 , y: +032.225405 , z: +012.942565, ax: -592 , ay: -636 , az: -3156, index: 19
x: -013.457557 , y: +032.205252 , z: +012.942565, ax: -684 , ay: -700 , az: -3270, index: 19
x: -013.449618 , y: +032.173496 , z: +012.972489, ax: -702 , ay: -798 , az: -3402, index: 19
x: -013.461832 , y: +032.190595 , z: +012.977374, ax: -652 , ay: -776 , az: -3308, index: 19
x: -013.467939 , y: +032.215023 , z: +012.959664, ax: -680 , ay: -698 , az: -3268, index: 19
x: -013.472214 , y: +032.230901 , z: +012.938290, ax: -652 , ay: -750 , az: -3306, index: 19
x: -013.481374 , y: +032.253496 , z: +012.927908, ax: -708 , ay: -716 , az: -3316, index: 19
x: -013.501527 , y: +032.269374 , z: +012.931573, ax: -726 , ay: -648 , az: -3322, index: 19
x: -013.541832 , y: +032.321893 , z: +012.948061, ax: -662 , ay: -650 , az: -3366, index: 19
x: -013.576641 , y: +032.335328 , z: +012.992641, ax: -478 , ay: -574 , az: -3076, index: 19
x: -013.583969 , y: +032.320061 , z: +013.029893, ax: -470 , ay: -562 , az: -3072, index: 19


x: -012.423053 , y: +029.945130 , z: +012.567878, ax: -274 , ay: -320 , az: -4082, index: 19
x: -012.394962 , y: +029.416275 , z: +012.681466, ax: -942 , ay: -78 , az: -4600, index: 19
x: -012.260611 , y: +029.062076 , z: +013.112000, ax: -1296 , ay: 168 , az: -4422, index: 19
x: -011.999847 , y: +028.590626 , z: +013.791084, ax: -1516 , ay: -366 , az: -4400, index: 19
x: -011.713863 , y: +028.094321 , z: +014.652885, ax: -1284 , ay: -342 , az: -4348, index: 19
x: -011.476916 , y: +027.630198 , z: +015.455328, ax: -1638 , ay: -642 , az: -4678, index: 19
x: -011.249130 , y: +027.212489 , z: +016.313954, ax: -2630 , ay: -408 , az: -4602, index: 19
x: -011.019511 , y: +026.719664 , z: +017.308153, ax: -4032 , ay: -614 , az: -4758, index: 19
x: -010.848947 , y: +026.209893 , z: +018.423237, ax: -5210 , ay: -1024 , az: -5470, index: 19
x: -010.793374 , y: +026.161649 , z: +019.311786, ax: -5894 , ay: -1522 , az: -5820, index: 19
x: -010.783115 , y: +026.838137 , z: +019.904275, ax: -6226 , ay: -1968 , az: -5174, index: 19
x: -010.720275 , y: +028.066718 , z: +020.265924, ax: -6316 , ay: -1802 , az: -3760, index: 19
x: -010.365466 , y: +029.956183 , z: +019.802412, ax: -3964 , ay: -1988 , az: -1786, index: 19
x: -009.690901 , y: +033.607939 , z: +018.421221, ax: -2000 , ay: -2898 , az: -218, index: 19
x: -009.215786 , y: +038.034809 , z: +017.663969, ax: 972 , ay: -3632 , az: 1514, index: 19
x: -009.542412 , y: +040.767908 , z: +018.518534, ax: 8660 , ay: -3634 , az: 2142, index: 19
x: -010.536000 , y: +040.158443 , z: +019.935328, ax: 13758 , ay: -3770 , az: 3848, index: 19
x: -010.826687 , y: +038.485771 , z: +019.889527, ax: 8854 , ay: -1932 , az: 4856, index: 19
x: -010.162260 , y: +037.741344 , z: +018.368305, ax: 3676 , ay: -1948 , az: 716, index: 19
x: -009.331115 , y: +037.473252 , z: +016.599756, ax: 1340 , ay: -2474 , az: -1714, index: 19
x: -008.802870 , y: +036.804550 , z: +015.460214, ax: -6 , ay: -2516 , az: -2514, index: 19
x: -008.716763 , y: +035.601496 , z: +015.130443, ax: -504 , ay: -2508 , az: -2330, index: 19
x: -008.899359 , y: +034.163328 , z: +015.151817, ax: -976 , ay: -1956 , az: -2566, index: 19
x: -009.241344 , y: +032.715389 , z: +015.247695, ax: -1916 , ay: -1302 , az: -3078, index: 19
x: -009.598595 , y: +031.436000 , z: +015.270290, ax: -2798 , ay: -772 , az: -3242, index: 19
x: -009.844092 , y: +030.526687 , z: +015.026626, ax: -2204 , ay: -618 , az: -3418, index: 19
x: -009.942412 , y: +029.937985 , z: +014.478840, ax: -2152 , ay: -408 , az: -3828, index: 19
x: -009.923481 , y: +029.455542 , z: +013.805252, ax: -2450 , ay: -486 , az: -4160, index: 19
x: -009.926534 , y: +029.073863 , z: +013.195176, ax: -2918 , ay: -708 , az: -4506, index: 19
x: -010.002870 , y: +028.883328 , z: +012.763420, ax: -2724 , ay: -564 , az: -4712, index: 19
x: -010.179206 , y: +028.648641 , z: +012.596702, ax: -2414 , ay: -462 , az: -4318, index: 19
x: -010.346534 , y: +028.342076 , z: +012.689527, ax: -2114 , ay: -428 , az: -4238, index: 19
x: -010.452183 , y: +028.099634 , z: +012.788458, ax: -1768 , ay: -580 , az: -4362, index: 19
x: -010.513740 , y: +027.997679 , z: +012.641618, ax: -1254 , ay: -884 , az: -4588, index: 19
x: -010.571756 , y: +028.022107 , z: +012.316733, ax: -1532 , ay: -920 , az: -4822, index: 19
x: -010.692672 , y: +028.042870 , z: +012.124366, ax: -2034 , ay: -666 , az: -4788, index: 19
x: -010.883756 , y: +028.062107 , z: +012.226962, ax: -2250 , ay: -674 , az: -4492, index: 19
x: -011.085282 , y: +028.098137 , z: +012.500550, ax: -1934 , ay: -666 , az: -4510, index: 19
x: -011.283145 , y: +028.162870 , z: +012.783298, ax: -1460 , ay: -778 , az: -4476, index: 19
x: -011.466962 , y: +028.324702 , z: +012.916427, ax: -906 , ay: -870 , az: -4304, index: 19
x: -011.612305 , y: +028.580580 , z: +012.851695, ax: -614 , ay: -862 , az: -3952, index: 19
x: -011.761710 , y: +028.896702 , z: +012.716397, ax: -552 , ay: -650 , az: -3858, index: 19
x: -011.904000 , y: +029.189221 , z: +012.623573, ax: -412 , ay: -516 , az: -3654, index: 19
x: -012.029802 , y: +029.369985 , z: +012.612580, ax: -162 , ay: -468 , az: -3524, index: 19
x: -012.105527 , y: +029.421282 , z: +012.657160, ax: -64 , ay: -332 , az: -3454, index: 19
x: -012.094504 , y: +029.415481 , z: +012.668763, ax: -88 , ay: -396 , az: -3500, index: 19
x: -012.026107 , y: +029.442351 , z: +012.542962, ax: -56 , ay: -548 , az: -3494, index: 19
x: -011.911298 , y: +029.540672 , z: +012.280366, ax: -240 , ay: -698 , az: -3556, index: 19
x: -011.838015 , y: +029.569985 , z: +012.109374, ax: -808 , ay: -702 , az: -3592, index: 19
x: -011.848397 , y: +029.499756 , z: +012.144794, ax: -974 , ay: -774 , az: -3720, index: 19
x: -011.877710 , y: +029.377618 , z: +012.261435, ax: -722 , ay: -738 , az: -3576, index: 19
x: -011.870382 , y: +029.232275 , z: +012.318840, ax: -748 , ay: -702 , az: -3616, index: 19
x: -011.841679 , y: +029.198687 , z: +012.288305, ax: -918 , ay: -728 , az: -3728, index: 19
x: -011.841679 , y: +029.265252 , z: +012.221130, ax: -1074 , ay: -874 , az: -3844, index: 19
x: -011.907725 , y: +029.313985 , z: +012.217924, ax: -1168 , ay: -748 , az: -3710, index: 19
x: -011.982229 , y: +029.317038 , z: +012.280214, ax: -1006 , ay: -648 , az: -3684, index: 19
x: -012.062840 , y: +029.332305 , z: +012.310748, ax: -774 , ay: -630 , az: -3652, index: 19
x: -012.119267 , y: +029.404122 , z: +012.274840, ax: -842 , ay: -612 , az: -3642, index: 19
x: -012.147115 , y: +029.453435 , z: +012.261496, ax: -878 , ay: -444 , az: -3520, index: 19
x: -012.151389 , y: +029.479695 , z: +012.274931, ax: -752 , ay: -498 , az: -3574, index: 19
x: -012.145282 , y: +029.511450 , z: +012.274931, ax: -664 , ay: -704 , az: -3598, index: 19
x: -012.152336 , y: +029.524275 , z: +012.286473, ax: -572 , ay: -574 , az: -3570, index: 19
x: -012.131573 , y: +029.499847 , z: +012.324947, ax: -650 , ay: -502 , az: -3584, index: 19
x: -012.105313 , y: +029.482748 , z: +012.340214, ax: -564 , ay: -716 , az: -3588, index: 19
x: -012.073557 , y: +029.501679 , z: +012.279145, ax: -776 , ay: -734 , az: -3692, index: 19
x: -012.073557 , y: +029.521832 , z: +012.218687, ax: -836 , ay: -748 , az: -3662, index: 19
x: -012.079664 , y: +029.539542 , z: +012.169832, ax: -892 , ay: -716 , az: -3644, index: 19
x: -012.098595 , y: +029.566412 , z: +012.149679, ax: -960 , ay: -714 , az: -3728, index: 19
x: -012.114473 , y: +029.585344 , z: +012.149679, ax: -876 , ay: -622 , az: -3634, index: 19
x: -012.143786 , y: +029.625038 , z: +012.127084, ax: -688 , ay: -624 , az: -3672, index: 19
x: -012.149893 , y: +029.700763 , z: +012.048916, ax: -610 , ay: -614 , az: -3526, index: 19
x: -012.136458 , y: +029.704427 , z: +012.003115, ax: -784 , ay: -550 , az: -3622, index: 19
x: -012.140733 , y: +029.660458 , z: +012.028153, ax: -1006 , ay: -566 , az: -3656, index: 19
x: -012.140733 , y: +029.637252 , z: +012.081893, ax: -840 , ay: -560 , az: -3608, index: 19
x: -012.123634 , y: +029.623206 , z: +012.104489, ax: -770 , ay: -588 , az: -3622, index: 19
x: -012.093099 , y: +029.634198 , z: +012.091053, ax: -760 , ay: -636 , az: -3688, index: 19
x: -012.070656 , y: +029.654718 , z: +012.075664, ax: -814 , ay: -684 , az: -3732, index: 19
x: -012.079817 , y: +029.674870 , z: +012.101313, ax: -858 , ay: -710 , az: -3614, index: 19
x: -012.094473 , y: +029.690137 , z: +012.123908, ax: -676 , ay: -684 , az: -3614, index: 19
x: -012.076153 , y: +029.720061 , z: +012.084824, ax: -568 , ay: -696 , az: -3480, index: 19
x: -012.050504 , y: +029.737771 , z: +012.034137, ax: -784 , ay: -758 , az: -3692, index: 19
x: -012.070046 , y: +029.737771 , z: +012.053069, ax: -896 , ay: -782 , az: -3748, index: 19
x: -012.115237 , y: +029.734107 , z: +012.109252, ax: -616 , ay: -734 , az: -3578, index: 19
x: -012.145771 , y: +029.723115 , z: +012.133679, ax: -624 , ay: -634 , az: -3542, index: 19
x: -012.126840 , y: +029.743878 , z: +012.085435, ax: -578 , ay: -632 , az: -3570, index: 19
x: -012.112794 , y: +029.738992 , z: +012.020702, ax: -846 , ay: -630 , az: -3702, index: 19
x: -012.112794 , y: +029.738992 , z: +011.975511, ax: -900 , ay: -672 , az: -3682, index: 19
x: -012.123176 , y: +029.758534 , z: +011.983450, ax: -1026 , ay: -628 , az: -3664, index: 19
x: -012.166534 , y: +029.806779 , z: +012.044519, ax: -942 , ay: -622 , az: -3698, index: 19
x: -012.160427 , y: +029.889832 , z: +012.017038, ax: -682 , ay: -512 , az: -3420, index: 19
x: -012.123786 , y: +029.951511 , z: +011.946809, ax: -818 , ay: -526 , az: -3564, index: 19
x: -012.087237 , y: +029.996397 , z: +011.926931, ax: -960 , ay: -642 , az: -3744, index: 19
x: -012.084183 , y: +030.012885 , z: +011.959298, ax: -940 , ay: -754 , az: -3734, index: 19
x: -012.118992 , y: +030.037313 , z: +011.998382, ax: -630 , ay: -752 , az: -3596, index: 19
x: -012.151359 , y: +030.073954 , z: +011.998382, ax: -546 , ay: -604 , az: -3388, index: 19
x: -012.134870 , y: +030.089832 , z: +011.981282, ax: -638 , ay: -610 , az: -3436, index: 19
x: -012.100672 , y: +030.070901 , z: +011.978229, ax: -670 , ay: -716 , az: -3572, index: 19
x: -012.095176 , y: +030.096550 , z: +011.956244, ax: -698 , ay: -736 , az: -3668, index: 19
x: -012.112275 , y: +030.138076 , z: +011.924489, ax: -776 , ay: -690 , az: -3578, index: 19
x: -012.143420 , y: +030.134412 , z: +011.934870, ax: -660 , ay: -578 , az: -3484, index: 19


x: -009.601252 , y: +024.995420 , z: +013.172733, ax: -1886 , ay: -826 , az: -5770, index: 19
x: -009.522473 , y: +023.360000 , z: +013.801740, ax: -3710 , ay: -848 , az: -6622, index: 19
x: -009.487664 , y: +022.256489 , z: +014.557771, ax: -4534 , ay: -500 , az: -6176, index: 19
x: -009.348427 , y: +021.534046 , z: +015.262504, ax: -3604 , ay: -242 , az: -5004, index: 19
x: -008.948427 , y: +021.240916 , z: +015.537313, ax: -5226 , ay: -358 , az: -4112, index: 19
x: -008.227817 , y: +021.678779 , z: +015.227084, ax: -5612 , ay: -616 , az: -4370, index: 19
x: -007.334992 , y: +022.629618 , z: +014.600519, ax: -6830 , ay: -628 , az: -4418, index: 19
x: -006.510565 , y: +024.060458 , z: +014.226168, ax: -7874 , ay: -1314 , az: -4620, index: 19
x: -006.083084 , y: +025.882748 , z: +014.622504, ax: -7686 , ay: -1912 , az: -4170, index: 19
x: -006.072183 , y: +028.206534 , z: +015.700397, ax: -5228 , ay: -2328 , az: -1700, index: 19
x: -006.150351 , y: +031.129282 , z: +016.588336, ax: -1248 , ay: -2344 , az: -102, index: 19
x: -006.226076 , y: +034.220580 , z: +016.894290, ax: 3468 , ay: -2842 , az: 1262, index: 19
x: -006.148519 , y: +036.790962 , z: +016.411847, ax: 7314 , ay: -2740 , az: 2680, index: 19
x: -005.778443 , y: +038.103328 , z: +015.404824, ax: 8466 , ay: -3084 , az: 3310, index: 19
x: -005.388000 , y: +038.351053 , z: +014.381435, ax: 5478 , ay: -3198 , az: 2120, index: 19
x: -005.146779 , y: +038.282656 , z: +013.682198, ax: 3868 , ay: -3068 , az: 278, index: 19
x: -005.157160 , y: +037.773344 , z: +013.326779, ax: 3414 , ay: -3032 , az: -866, index: 19
x: -005.386168 , y: +037.045405 , z: +012.976855, ax: 2796 , ay: -2882 , az: -1452, index: 19
x: -005.701893 , y: +036.422504 , z: +012.504794, ax: 2206 , ay: -2148 , az: -1488, index: 19
x: -005.958382 , y: +035.581588 , z: +012.272122, ax: 1072 , ay: -1320 , az: -1170, index: 19
x: -006.143420 , y: +034.370595 , z: +012.379603, ax: 190 , ay: -962 , az: -1454, index: 19
x: -006.240305 , y: +033.155756 , z: +012.521160, ax: -502 , ay: -1154 , az: -1914, index: 19
x: -006.328244 , y: +031.981405 , z: +012.521160, ax: -1114 , ay: -1308 , az: -2480, index: 19
x: -006.432763 , y: +030.970198 , z: +012.339695, ax: -1792 , ay: -1158 , az: -2890, index: 19
x: -006.553069 , y: +030.161649 , z: +012.121679, ax: -2348 , ay: -1042 , az: -2998, index: 19
x: -006.708183 , y: +029.422718 , z: +011.989771, ax: -2906 , ay: -880 , az: -3548, index: 19
x: -006.939023 , y: +028.764397 , z: +011.978168, ax: -3118 , ay: -710 , az: -4468, index: 19
x: -007.326198 , y: +028.249588 , z: +012.030076, ax: -2984 , ay: -432 , az: -4594, index: 19
x: -007.684061 , y: +027.897221 , z: +012.033740, ax: -2444 , ay: -340 , az: -3842, index: 19
x: -007.882534 , y: +027.618748 , z: +011.914046, ax: -2450 , ay: -402 , az: -3858, index: 19
x: -008.012611 , y: +027.464855 , z: +011.648397, ax: -2398 , ay: -516 , az: -4302, index: 19
x: -008.131237 , y: +027.482809 , z: +011.261740, ax: -2318 , ay: -458 , az: -4816, index: 19
x: -008.323603 , y: +027.579298 , z: +010.955176, ax: -2502 , ay: -656 , az: -5380, index: 19
x: -008.713832 , y: +027.713038 , z: +010.860519, ax: -2592 , ay: -798 , az: -5428, index: 19
x: -009.303145 , y: +027.920061 , z: +010.846473, ax: -1996 , ay: -776 , az: -5306, index: 19
x: -009.897344 , y: +028.276702 , z: +010.691969, ax: -1176 , ay: 86 , az: -4474, index: 19
x: -010.250656 , y: +028.661344 , z: +010.408275, ax: -750 , ay: 692 , az: -4302, index: 19
x: -010.422260 , y: +028.989893 , z: +010.046137, ax: -604 , ay: 418 , az: -4582, index: 19
x: -010.504702 , y: +029.328824 , z: +009.686443, ax: -682 , ay: 140 , az: -4808, index: 19
x: -010.563878 , y: +029.669374 , z: +009.482229, ax: -546 , ay: -10 , az: -4626, index: 19
x: -010.576092 , y: +029.974107 , z: +009.504214, ax: -374 , ay: -62 , az: -4180, index: 19
x: -010.565069 , y: +030.100580 , z: +009.741496, ax: -16 , ay: -300 , az: -3856, index: 19
x: -010.471634 , y: +030.202565 , z: +009.944855, ax: 478 , ay: -530 , az: -3392, index: 19
x: -010.356183 , y: +030.242595 , z: +009.987206, ax: 618 , ay: -968 , az: -3484, index: 19
x: -010.300000 , y: +030.279847 , z: +009.910870, ax: 120 , ay: -1148 , az: -3510, index: 19
x: -010.332366 , y: +030.299389 , z: +009.899267, ax: -456 , ay: -896 , az: -3252, index: 19
x: -010.405038 , y: +030.234046 , z: +009.994534, ax: -596 , ay: -622 , az: -3180, index: 19
x: -010.444489 , y: +030.146443 , z: +010.085618, ax: -710 , ay: -552 , az: -3152, index: 19
x: -010.465252 , y: +030.119573 , z: +010.085618, ax: -794 , ay: -770 , az: -3306, index: 19
x: -010.526321 , y: +030.159878 , z: +009.966534, ax: -762 , ay: -874 , az: -3450, index: 19
x: -010.639817 , y: +030.266962 , z: +009.833802, ax: -1012 , ay: -628 , az: -3698, index: 19
x: -010.815023 , y: +030.323237 , z: +009.859328, ax: -1084 , ay: -450 , az: -3608, index: 19
x: -010.976244 , y: +030.362321 , z: +009.960702, ax: -704 , ay: -270 , az: -3398, index: 19
x: -011.080672 , y: +030.370870 , z: +010.026046, ax: -818 , ay: -252 , az: -3466, index: 19
x: -011.144183 , y: +030.409344 , z: +010.015664, ax: -622 , ay: -204 , az: -3468, index: 19
x: -011.158931 , y: +030.492702 , z: +009.888702, ax: -576 , ay: -286 , az: -3594, index: 19
x: -011.146748 , y: +030.557099 , z: +009.778473, ax: -880 , ay: -262 , az: -3484, index: 19
x: -011.146748 , y: +030.577252 , z: +009.785191, ax: -1012 , ay: -232 , az: -3552, index: 19
x: -011.141863 , y: +030.572977 , z: +009.839542, ax: -826 , ay: -392 , az: -3630, index: 19
x: -011.158962 , y: +030.610840 , z: +009.848702, ax: -718 , ay: -498 , az: -3526, index: 19
x: -011.178687 , y: +030.712947 , z: +009.809252, ax: -566 , ay: -444 , az: -3306, index: 19
x: -011.192122 , y: +030.771573 , z: +009.829405, ax: -662 , ay: -358 , az: -3398, index: 19
x: -011.184183 , y: +030.785008 , z: +009.905130, ax: -574 , ay: -414 , az: -3278, index: 19
x: -011.178076 , y: +030.787450 , z: +009.914901, ax: -358 , ay: -660 , az: -3554, index: 19
x: -011.192122 , y: +030.813099 , z: +009.837344, ax: -404 , ay: -610 , az: -3368, index: 19
x: -011.210107 , y: +030.821802 , z: +009.785130, ax: -806 , ay: -512 , az: -3306, index: 19
x: -011.244305 , y: +030.795542 , z: +009.829099, ax: -910 , ay: -522 , az: -3422, index: 19
x: -011.319420 , y: +030.778443 , z: +009.924977, ax: -692 , ay: -628 , az: -3566, index: 19
x: -011.398809 , y: +030.802260 , z: +009.947573, ax: -548 , ay: -552 , az: -3412, index: 19
x: -011.445221 , y: +030.837649 , z: +009.905221, ax: -496 , ay: -376 , az: -3326, index: 19
x: -011.462321 , y: +030.827878 , z: +009.847206, ax: -726 , ay: -470 , az: -3382, index: 19
x: -011.484916 , y: +030.812000 , z: +009.839267, ax: -1024 , ay: -366 , az: -3530, index: 19
x: -011.513618 , y: +030.827878 , z: +009.881405, ax: -854 , ay: -366 , az: -3404, index: 19
x: -011.530718 , y: +030.813221 , z: +009.949802, ax: -778 , ay: -246 , az: -3392, index: 19
x: -011.527053 , y: +030.856580 , z: +009.946137, ax: -668 , ay: -376 , az: -3468, index: 19
x: -011.515450 , y: +030.940122 , z: +009.877099, ax: -688 , ay: -402 , az: -3374, index: 19
x: -011.502626 , y: +030.990809 , z: +009.830687, ax: -772 , ay: -348 , az: -3364, index: 19
x: -011.470260 , y: +031.007298 , z: +009.868550, ax: -888 , ay: -376 , az: -3412, index: 19
x: -011.454382 , y: +031.015237 , z: +009.943664, ax: -776 , ay: -552 , az: -3454, index: 19
x: -011.447053 , y: +031.060427 , z: +009.979695, ax: -520 , ay: -552 , az: -3400, index: 19
x: -011.438351 , y: +031.090595 , z: +009.988397, ax: -466 , ay: -516 , az: -3374, index: 19
x: -011.434076 , y: +031.111359 , z: +009.988397, ax: -622 , ay: -554 , az: -3440, index: 19
x: -011.451786 , y: +031.160824 , z: +009.963359, ax: -408 , ay: -598 , az: -3366, index: 19
x: -011.470718 , y: +031.191359 , z: +009.932824, ax: -528 , ay: -604 , az: -3410, index: 19
x: -011.495756 , y: +031.181588 , z: +009.927328, ax: -528 , ay: -570 , az: -3294, index: 19
x: -011.523023 , y: +031.140397 , z: +009.935450, ax: -560 , ay: -522 , az: -3408, index: 19
x: -011.557832 , y: +031.098260 , z: +009.959878, ax: -572 , ay: -412 , az: -3316, index: 19
x: -011.591420 , y: +031.054901 , z: +010.000183, ax: -608 , ay: -376 , az: -3364, index: 19
x: -011.610962 , y: +031.045740 , z: +009.990412, ax: -534 , ay: -384 , az: -3388, index: 19
x: -011.610962 , y: +031.053679 , z: +009.945221, ax: -696 , ay: -404 , az: -3376, index: 19
x: -011.608519 , y: +031.032916 , z: +009.922626, ax: -750 , ay: -364 , az: -3410, index: 19
x: -011.620702 , y: +030.999847 , z: +009.960916, ax: -738 , ay: -382 , az: -3438, index: 19
x: -011.620702 , y: +030.965038 , z: +009.986565, ax: -712 , ay: -428 , az: -3426, index: 19
x: -011.614595 , y: +030.967481 , z: +009.957863, ax: -630 , ay: -364 , az: -3458, index: 19
x: -011.599939 , y: +030.989466 , z: +009.885191, ax: -640 , ay: -488 , az: -3372, index: 19
x: -011.583695 , y: +030.972061 , z: +009.863725, ax: -934 , ay: -406 , az: -3510, index: 19
x: -011.583695 , y: +030.936031 , z: +009.907084, ax: -766 , ay: -488 , az: -3460, index: 19
x: -011.587359 , y: +030.909160 , z: +009.935786, ax: -562 , ay: -574 , az: -3442, index: 19
x: -011.576977 , y: +030.912214 , z: +009.911969, ax: -680 , ay: -500 , az: -3442, index: 19
x: -011.582473 , y: +030.931756 , z: +009.879603, ax: -670 , ay: -514 , az: -3494, index: 19


x: -010.801618 , y: +028.375389 , z: +011.878290, ax: -2492 , ay: 88 , az: -4498, index: 19
x: -010.262382 , y: +027.711573 , z: +011.709130, ax: -3744 , ay: -88 , az: -5158, index: 19
x: -009.679176 , y: +027.207145 , z: +011.913710, ax: -5664 , ay: 452 , az: -5122, index: 19
x: -008.860244 , y: +027.088672 , z: +012.846229, ax: -8268 , ay: -48 , az: -2816, index: 19
x: -008.025985 , y: +027.283603 , z: +013.726321, ax: -5588 , ay: -358 , az: -4274, index: 19
x: -007.110962 , y: +027.856855 , z: +014.131573, ax: -5934 , ay: -1506 , az: -4134, index: 19
x: -006.367756 , y: +028.928000 , z: +014.259206, ax: -7004 , ay: -2276 , az: -3776, index: 19
x: -005.867603 , y: +031.082504 , z: +014.330046, ax: -5732 , ay: -2804 , az: -2686, index: 19
x: -005.630046 , y: +034.155481 , z: +014.503481, ax: -2952 , ay: -2748 , az: -268, index: 19
x: -005.576824 , y: +037.507145 , z: +015.323603, ax: 638 , ay: -2874 , az: 2322, index: 19
x: -005.638321 , y: +039.934504 , z: +016.330748, ax: 6630 , ay: -3778 , az: 3268, index: 19
x: -005.764733 , y: +041.134504 , z: +016.689832, ax: 12990 , ay: -4250 , az: 3036, index: 19
x: -005.654809 , y: +040.816336 , z: +015.331664, ax: 10824 , ay: -4084 , az: 3680, index: 19
x: -005.130229 , y: +040.544580 , z: +012.917008, ax: 4218 , ay: -2784 , az: 1288, index: 19
x: -004.493893 , y: +040.667328 , z: +010.719145, ax: 1020 , ay: -2248 , az: -756, index: 19
x: -004.202595 , y: +040.321679 , z: +009.570443, ax: 30 , ay: -1936 , az: -2184, index: 19
x: -004.360977 , y: +039.429405 , z: +009.603511, ax: -210 , ay: -1260 , az: -2152, index: 19
x: -004.621740 , y: +038.162840 , z: +010.338779, ax: 768 , ay: -1308 , az: -1336, index: 19
x: -004.796947 , y: +036.837771 , z: +010.993191, ax: 1160 , ay: -1542 , az: -1476, index: 19
x: -004.898321 , y: +035.551664 , z: +011.151359, ax: 434 , ay: -1784 , az: -2082, index: 19
x: -005.094962 , y: +034.532427 , z: +010.831969, ax: -820 , ay: -1530 , az: -2826, index: 19
x: -005.411908 , y: +033.665252 , z: +010.447847, ax: -1632 , ay: -924 , az: -3058, index: 19
x: -005.823511 , y: +032.657008 , z: +010.334260, ax: -2294 , ay: -464 , az: -3176, index: 19
x: -006.302901 , y: +031.634718 , z: +010.425863, ax: -2348 , ay: -278 , az: -3058, index: 19
