GX,GY,GZ,AX,AY,AZ,IDX
x: +104.993252 , y: +098.174198 , z: +063.783511, ax: -536 , ay: 20 , az: -2740, index: 25
x: +105.017618 , y: +098.130107 , z: +063.830504, ax: -616 , ay: 76 , az: -2718, index: 25
x: +105.030443 , y: +098.094687 , z: +063.894626, ax: -336 , ay: -66 , az: -2782, index: 25
x: +105.047267 , y: +098.079023 , z: +063.894626, ax: -408 , ay: -64 , az: -2778, index: 25
x: +105.025893 , y: +098.082076 , z: +063.884855, ax: -524 , ay: -74 , az: -2904, index: 25
x: +104.991084 , y: +098.082076 , z: +063.884855, ax: -698 , ay: 98 , az: -2806, index: 25
x: +104.949557 , y: +098.078412 , z: +063.909282, ax: -612 , ay: 174 , az: -2832, index: 25
x: +104.911267 , y: +098.097557 , z: +063.931328, ax: -510 , ay: 160 , az: -2752, index: 25
x: +104.902718 , y: +098.126870 , z: +063.939878, ax: -384 , ay: 212 , az: -2780, index: 25
x: +104.883786 , y: +098.139084 , z: +063.952702, ax: -494 , ay: 148 , az: -2900, index: 25
x: +104.883786 , y: +098.175725 , z: +063.960641, ax: -538 , ay: 258 , az: -2830, index: 25
x: +104.883786 , y: +098.190382 , z: +063.980183, ax: -518 , ay: 156 , az: -2986, index: 25
x: +104.875084 , y: +098.229832 , z: +063.989466, ax: -362 , ay: 162 , az: -2906, index: 25
x: +104.881191 , y: +098.278687 , z: +063.992519, ax: -328 , ay: 250 , az: -2678, index: 25
x: +104.896458 , y: +098.273802 , z: +064.022443, ax: -348 , ay: 254 , az: -2822, index: 25
x: +104.929435 , y: +098.264031 , z: +064.040763, ax: -350 , ay: 180 , az: -2766, index: 25
x: +104.960763 , y: +098.285496 , z: +064.021038, ax: -334 , ay: 52 , az: -2842, index: 25
x: +104.998626 , y: +098.327023 , z: +063.964855, ax: -420 , ay: 96 , az: -2794, index: 25
x: +105.027328 , y: +098.365496 , z: +063.928824, ax: -426 , ay: 100 , az: -2746, index: 25


x: +105.353099 , y: +100.737252 , z: +062.818565, ax: 918 , ay: 756 , az: -2454, index: 25
x: +105.304244 , y: +099.727176 , z: +063.420092, ax: 1524 , ay: 978 , az: -2938, index: 25
x: +105.483176 , y: +098.565649 , z: +064.058260, ax: 1044 , ay: 906 , az: -3500, index: 25
x: +105.805618 , y: +097.332672 , z: +064.590779, ax: 964 , ay: 382 , az: -3744, index: 25
x: +105.989527 , y: +096.073160 , z: +065.432580, ax: 1790 , ay: -860 , az: -4148, index: 25
x: +106.100672 , y: +094.669191 , z: +065.966931, ax: 1906 , ay: -906 , az: -4812, index: 25
x: +106.166015 , y: +093.688427 , z: +066.102504, ax: 644 , ay: -244 , az: -4534, index: 25
x: +106.207542 , y: +092.821252 , z: +066.189221, ax: -320 , ay: 230 , az: -4428, index: 25
x: +106.282046 , y: +091.596824 , z: +066.454870, ax: -652 , ay: -56 , az: -4376, index: 25
x: +106.401130 , y: +090.098809 , z: +066.862198, ax: -1204 , ay: -362 , az: -4846, index: 25
x: +106.482962 , y: +088.656977 , z: +067.228000, ax: -2150 , ay: -722 , az: -5320, index: 25
x: +106.482962 , y: +087.420947 , z: +067.464947, ax: -3048 , ay: -928 , az: -5850, index: 25
x: +106.359847 , y: +086.441802 , z: +067.529710, ax: -4116 , ay: -942 , az: -6294, index: 25
x: +106.149160 , y: +085.850046 , z: +067.507115, ax: -5040 , ay: -866 , az: -6112, index: 25
x: +105.907939 , y: +085.676000 , z: +067.645740, ax: -6516 , ay: -932 , az: -6156, index: 25
x: +105.389191 , y: +085.858107 , z: +068.354931, ax: -8054 , ay: -1254 , az: -6614, index: 25
x: +104.440794 , y: +086.342382 , z: +069.832794, ax: -8918 , ay: -1636 , az: -6276, index: 25
x: +103.112183 , y: +087.449771 , z: +071.863542, ax: -8070 , ay: -1228 , az: -4594, index: 25
x: +102.064244 , y: +089.168855 , z: +073.126443, ax: -4464 , ay: -120 , az: -1972, index: 25
x: +101.877008 , y: +092.061405 , z: +072.507664, ax: -1308 , ay: 394 , az: 432, index: 25
x: +102.254107 , y: +095.843420 , z: +071.610168, ax: -2002 , ay: -598 , az: 252, index: 25
x: +101.798534 , y: +099.279756 , z: +072.924977, ax: 30 , ay: -2376 , az: 558, index: 25
x: +100.229802 , y: +099.995664 , z: +075.880275, ax: 5894 , ay: -2868 , az: 3184, index: 25
x: +098.396519 , y: +098.959939 , z: +078.517221, ax: 9464 , ay: -1922 , az: 6892, index: 25
x: +097.958656 , y: +098.135511 , z: +079.172489, ax: 9944 , ay: -1246 , az: 7020, index: 25
x: +098.904000 , y: +097.784366 , z: +077.643939, ax: 6720 , ay: -1632 , az: 3832, index: 25
x: +100.279267 , y: +097.377038 , z: +075.375237, ax: 1978 , ay: -1698 , az: 176, index: 25
x: +101.503084 , y: +096.720550 , z: +073.509588, ax: -1152 , ay: -1346 , az: -2330, index: 25
x: +102.339115 , y: +095.833221 , z: +072.551420, ax: -2752 , ay: -928 , az: -3264, index: 25
x: +102.874687 , y: +094.966046 , z: +072.351115, ax: -2318 , ay: -758 , az: -3392, index: 25
x: +103.461405 , y: +094.101038 , z: +072.292763, ax: -930 , ay: -1060 , az: -3162, index: 25
x: +104.159420 , y: +093.415847 , z: +071.829863, ax: -784 , ay: -1750 , az: -3472, index: 25
x: +104.752397 , y: +093.158748 , z: +071.136122, ax: -2126 , ay: -1300 , az: -4006, index: 25
x: +105.283328 , y: +093.097832 , z: +070.682137, ax: -2748 , ay: -936 , az: -4078, index: 25
x: +105.669893 , y: +092.806534 , z: +070.854962, ax: -2250 , ay: -1178 , az: -4198, index: 25
x: +105.959725 , y: +092.254443 , z: +071.306382, ax: -1622 , ay: -1196 , az: -4330, index: 25
x: +106.218046 , y: +091.974137 , z: +071.542107, ax: -1262 , ay: -1136 , az: -4194, index: 25
x: +106.630351 , y: +091.996580 , z: +071.345252, ax: -868 , ay: -1400 , az: -3958, index: 25
x: +107.062107 , y: +092.114443 , z: +070.878687, ax: -1176 , ay: -1658 , az: -4510, index: 26
x: +107.467359 , y: +092.305527 , z: +070.348397, ax: -1426 , ay: -1498 , az: -4648, index: 26
x: +107.805679 , y: +092.505832 , z: +069.912366, ax: -1588 , ay: -1462 , az: -4614, index: 26
x: +108.033313 , y: +092.703969 , z: +069.588550, ax: -1638 , ay: -1480 , az: -5034, index: 26
x: +108.135908 , y: +092.926260 , z: +069.383969, ax: -1334 , ay: -990 , az: -4648, index: 26
x: +108.248122 , y: +093.191725 , z: +069.080672, ax: -736 , ay: -952 , az: -4102, index: 26
x: +108.373313 , y: +093.539206 , z: +068.610443, ax: -792 , ay: -836 , az: -4080, index: 26
x: +108.494229 , y: +094.009435 , z: +068.099298, ax: -926 , ay: -702 , az: -3844, index: 26
x: +108.642015 , y: +094.362412 , z: +067.710290, ax: -674 , ay: -732 , az: -3908, index: 26
x: +108.747053 , y: +094.566382 , z: +067.414718, ax: -782 , ay: -868 , az: -4136, index: 26
x: +108.785527 , y: +094.850962 , z: +067.051359, ax: -410 , ay: -692 , az: -3746, index: 26
x: +108.851481 , y: +095.237527 , z: +066.540214, ax: -116 , ay: -598 , az: -3588, index: 26
x: +108.896672 , y: +095.579511 , z: +066.004641, ax: -556 , ay: -540 , az: -3640, index: 26
x: +108.861863 , y: +095.850656 , z: +065.666321, ax: -680 , ay: -312 , az: -3508, index: 26
x: +108.780031 , y: +095.985008 , z: +065.556397, ax: -534 , ay: -280 , az: -3320, index: 26
x: +108.682931 , y: +096.047908 , z: +065.514260, ax: -416 , ay: -216 , az: -3468, index: 26
x: +108.584000 , y: +096.170656 , z: +065.310290, ax: -400 , ay: -210 , az: -3378, index: 26
x: +108.489954 , y: +096.402107 , z: +064.942046, ax: -566 , ay: -176 , az: -3442, index: 26
x: +108.367817 , y: +096.673252 , z: +064.545710, ax: -708 , ay: 62 , az: -3284, index: 26
x: +108.284153 , y: +096.882107 , z: +064.253191, ax: -834 , ay: 64 , az: -3158, index: 26
x: +108.152458 , y: +097.012641 , z: +064.060000, ax: -934 , ay: 36 , az: -3562, index: 26
x: +108.003450 , y: +097.291115 , z: +063.810229, ax: -782 , ay: 276 , az: -3222, index: 26
x: +107.889863 , y: +097.609893 , z: +063.534809, ax: -408 , ay: 384 , az: -3290, index: 26
x: +107.814748 , y: +097.853557 , z: +063.209313, ax: -146 , ay: 408 , az: -2992, index: 26
x: +107.832733 , y: +098.098962 , z: +062.836855, ax: -242 , ay: 352 , az: -2978, index: 26
x: +107.878534 , y: +098.334076 , z: +062.535786, ax: -524 , ay: 338 , az: -3134, index: 26
x: +107.878534 , y: +098.406137 , z: +062.478382, ax: -518 , ay: 56 , az: -3194, index: 26
x: +107.814137 , y: +098.413099 , z: +062.494046, ax: -376 , ay: 76 , az: -3068, index: 26
x: +107.759786 , y: +098.511420 , z: +062.461679, ax: -174 , ay: 200 , az: -2884, index: 26
x: +107.776275 , y: +098.601191 , z: +062.373740, ax: -234 , ay: 346 , az: -2640, index: 26
x: +107.852000 , y: +098.681191 , z: +062.283359, ax: -292 , ay: 88 , az: -2772, index: 26
x: +107.877527 , y: +098.756611 , z: +062.202718, ax: -320 , ay: -152 , az: -2960, index: 26
x: +107.853710 , y: +098.825618 , z: +062.155695, ax: -550 , ay: 98 , az: -2732, index: 26
x: +107.845771 , y: +098.874473 , z: +062.174015, ax: -510 , ay: 238 , az: -2820, index: 26
x: +107.841130 , y: +098.889557 , z: +062.198962, ax: -600 , ay: 186 , az: -2868, index: 26
x: +107.864336 , y: +098.960397 , z: +062.104305, ax: -290 , ay: 140 , az: -2834, index: 26
x: +107.923573 , y: +099.111237 , z: +061.867359, ax: -274 , ay: 168 , az: -2696, index: 26
x: +107.972427 , y: +099.244366 , z: +061.661557, ax: -502 , ay: 200 , az: -2772, index: 26
x: +107.983420 , y: +099.287725 , z: +061.604153, ax: -420 , ay: 270 , az: -2666, index: 26
x: +108.013008 , y: +099.324275 , z: +061.544397, ax: -134 , ay: 92 , az: -2656, index: 26
x: +108.067359 , y: +099.383511 , z: +061.444855, ax: -302 , ay: 166 , az: -2744, index: 26
x: +108.114382 , y: +099.448855 , z: +061.394779, ax: -504 , ay: 234 , az: -2724, index: 26
x: +108.158351 , y: +099.484885 , z: +061.410046, ax: -494 , ay: 244 , az: -2822, index: 26
x: +108.216366 , y: +099.554504 , z: +061.402504, ax: -270 , ay: 52 , az: -2838, index: 26
x: +108.251786 , y: +099.671145 , z: +061.324336, ax: -268 , ay: 64 , az: -2880, index: 26
x: +108.279053 , y: +099.766290 , z: +061.255298, ax: -376 , ay: 222 , az: -2756, index: 26
x: +108.315695 , y: +099.784000 , z: +061.229649, ax: -512 , ay: 314 , az: -2622, index: 26
x: +108.390809 , y: +099.845679 , z: +061.177740, ax: -480 , ay: 228 , az: -2746, index: 26
x: +108.431725 , y: +099.923847 , z: +061.104458, ax: -328 , ay: 16 , az: -2804, index: 26
x: +108.412000 , y: +099.985344 , z: +061.041221, ax: -326 , ay: 134 , az: -2672, index: 26
x: +108.402229 , y: +100.045191 , z: +061.024122, ax: -216 , ay: 400 , az: -2526, index: 26
x: +108.426656 , y: +100.080611 , z: +060.989313, ax: -82 , ay: 354 , az: -2478, index: 26
x: +108.481008 , y: +100.112366 , z: +060.906260, ax: -162 , ay: 310 , az: -2580, index: 26
x: +108.509710 , y: +100.127023 , z: +060.831145, ax: -324 , ay: 294 , az: -2706, index: 26
x: +108.524366 , y: +100.138015 , z: +060.801221, ax: -370 , ay: 264 , az: -2610, index: 26
x: +108.513985 , y: +100.109313 , z: +060.796947, ax: -330 , ay: 166 , az: -2752, index: 26
x: +108.484061 , y: +100.078168 , z: +060.788397, ax: -432 , ay: 224 , az: -2688, index: 26
x: +108.379023 , y: +099.990840 , z: +060.765802, ax: -28 , ay: -112 , az: -3012, index: 26
x: +108.223908 , y: +099.971298 , z: +060.702290, ax: -604 , ay: 332 , az: -2682, index: 26
x: +108.100550 , y: +100.005496 , z: +060.638168, ax: -550 , ay: 312 , az: -2672, index: 26
x: +107.957038 , y: +099.967023 , z: +060.607634, ax: -684 , ay: 172 , az: -2798, index: 26
x: +107.750626 , y: +099.902901 , z: +060.607634, ax: -662 , ay: 146 , az: -2940, index: 26


x: +106.361893 , y: +100.160397 , z: +060.798779, ax: 2352 , ay: 1248 , az: -2996, index: 25
x: +106.598504 , y: +098.636855 , z: +061.455389, ax: 2192 , ay: 1076 , az: -3482, index: 25
x: +106.971634 , y: +097.302504 , z: +061.975084, ax: 2104 , ay: 36 , az: -3990, index: 25
x: +107.302901 , y: +096.569771 , z: +062.345802, ax: 1812 , ay: -2610 , az: -5522, index: 26
x: +107.345863 , y: +095.641282 , z: +062.395176, ax: 588 , ay: -256 , az: -4510, index: 26
x: +107.306992 , y: +094.679389 , z: +062.503664, ax: -174 , ay: -100 , az: -4442, index: 26
x: +107.250809 , y: +093.457405 , z: +062.752214, ax: -998 , ay: 18 , az: -4312, index: 26
x: +107.114626 , y: +092.108397 , z: +063.135115, ax: -1194 , ay: 20 , az: -4706, index: 26
x: +106.937527 , y: +090.733740 , z: +063.566870, ax: -1282 , ay: 140 , az: -4612, index: 25
x: +106.771420 , y: +089.356641 , z: +064.016336, ax: -1848 , ay: 182 , az: -4768, index: 25
x: +106.648672 , y: +087.921527 , z: +064.501832, ax: -2932 , ay: -60 , az: -5408, index: 25
x: +106.459359 , y: +086.584733 , z: +065.016031, ax: -4012 , ay: -302 , az: -5968, index: 25
x: +106.138137 , y: +085.547786 , z: +065.558931, ax: -4994 , ay: -722 , az: -6314, index: 25
x: +105.503969 , y: +084.821924 , z: +066.139878, ax: -5814 , ay: -918 , az: -6968, index: 25
x: +104.624580 , y: +084.683908 , z: +066.665679, ax: -6606 , ay: -808 , az: -6244, index: 25
x: +103.713435 , y: +085.257954 , z: +067.102931, ax: -7176 , ay: -404 , az: -5480, index: 25
x: +102.849069 , y: +086.558992 , z: +067.448550, ax: -7382 , ay: -426 , az: -5140, index: 25
x: +102.072275 , y: +088.356244 , z: +067.812519, ax: -7764 , ay: -596 , az: -4226, index: 25
x: +101.310748 , y: +090.559603 , z: +067.618931, ax: -5560 , ay: -564 , az: -2520, index: 25
x: +100.902198 , y: +094.254260 , z: +066.473893, ax: -4042 , ay: -260 , az: 916, index: 25
x: +100.494260 , y: +099.030443 , z: +066.213130, ax: -434 , ay: 422 , az: 2370, index: 25
x: +099.126321 , y: +102.043573 , z: +068.180763, ax: 5902 , ay: -888 , az: 4970, index: 25
x: +097.588611 , y: +101.671053 , z: +070.784122, ax: 12340 , ay: -1476 , az: 9566, index: 25
x: +097.421282 , y: +099.745557 , z: +071.582290, ax: 11538 , ay: 152 , az: 8690, index: 25
x: +098.368092 , y: +098.513313 , z: +070.487542, ax: 5902 , ay: 218 , az: 3508, index: 25
x: +099.700611 , y: +098.019878 , z: +068.403267, ax: 404 , ay: -464 , az: -206, index: 25
x: +100.747786 , y: +097.837130 , z: +066.877466, ax: -2618 , ay: -190 , az: -3416, index: 25
x: +101.173435 , y: +097.382779 , z: +066.584947, ax: -3032 , ay: 468 , az: -4112, index: 25
x: +101.376183 , y: +096.458809 , z: +067.096092, ax: -1640 , ay: 214 , az: -2626, index: 25
x: +101.843359 , y: +095.448122 , z: +067.549832, ax: -1430 , ay: 24 , az: -2674, index: 25
x: +102.508397 , y: +094.657282 , z: +067.586473, ax: -1118 , ay: -498 , az: -3740, index: 25
x: +103.257710 , y: +094.310412 , z: +067.272580, ax: -1464 , ay: -764 , az: -3688, index: 25
x: +104.004733 , y: +094.241160 , z: +066.794229, ax: -1394 , ay: -754 , az: -4030, index: 25
x: +104.590382 , y: +094.243603 , z: +066.520641, ax: -1770 , ay: -992 , az: -4258, index: 25
x: +104.945802 , y: +094.159328 , z: +066.588427, ax: -1814 , ay: -906 , az: -4104, index: 25
x: +105.115084 , y: +093.950931 , z: +066.831450, ax: -1280 , ay: -764 , az: -4026, index: 25
x: +105.286687 , y: +093.870931 , z: +066.891908, ax: -804 , ay: -604 , az: -4140, index: 25
x: +105.494321 , y: +094.038260 , z: +066.650076, ax: -1062 , ay: -500 , az: -4506, index: 25
x: +105.748977 , y: +094.283145 , z: +066.276336, ax: -1638 , ay: -410 , az: -4474, index: 25
x: +106.022137 , y: +094.598626 , z: +065.858260, ax: -1404 , ay: -394 , az: -4432, index: 25
x: +106.257863 , y: +094.983969 , z: +065.470473, ax: -1524 , ay: -410 , az: -4408, index: 25
x: +106.330534 , y: +095.476183 , z: +065.319023, ax: -1912 , ay: -270 , az: -4518, index: 25
x: +106.232427 , y: +095.888489 , z: +065.569099, ax: -1116 , ay: 68 , az: -4252, index: 25
x: +106.259115 , y: +096.048611 , z: +065.913710, ax: -100 , ay: 230 , az: -3526, index: 25
x: +106.413618 , y: +096.176855 , z: +066.109740, ax: -114 , ay: -146 , az: -4132, index: 25
x: +106.526595 , y: +096.527389 , z: +066.075542, ax: -406 , ay: -656 , az: -4410, index: 25
x: +106.479573 , y: +097.047695 , z: +065.935695, ax: -126 , ay: -648 , az: -4144, index: 25
x: +106.361710 , y: +097.472733 , z: +065.847145, ax: 76 , ay: -136 , az: -3536, index: 25
x: +106.276824 , y: +097.745099 , z: +065.866687, ax: 114 , ay: 254 , az: -3188, index: 25
x: +106.265802 , y: +097.897679 , z: +065.911359, ax: 62 , ay: 120 , az: -3218, index: 25
x: +106.265802 , y: +098.021649 , z: +065.894870, ax: 206 , ay: -174 , az: -3590, index: 25
x: +106.222290 , y: +098.141740 , z: +065.787542, ax: 222 , ay: -252 , az: -3444, index: 25
x: +106.153893 , y: +098.317618 , z: +065.603115, ax: -34 , ay: 36 , az: -3294, index: 25
x: +106.066870 , y: +098.470198 , z: +065.469679, ax: -368 , ay: 162 , az: -3228, index: 25
x: +105.988092 , y: +098.550198 , z: +065.393344, ax: -366 , ay: 244 , az: -2838, index: 25
x: +105.905649 , y: +098.589282 , z: +065.308458, ax: -440 , ay: 54 , az: -3188, index: 25
x: +105.791450 , y: +098.673557 , z: +065.195481, ax: -548 , ay: 98 , az: -3106, index: 25
x: +105.691084 , y: +098.761160 , z: +065.098595, ax: -646 , ay: 246 , az: -2888, index: 25
x: +105.630626 , y: +098.834443 , z: +065.036916, ax: -816 , ay: 274 , az: -2832, index: 25
x: +105.568336 , y: +098.931542 , z: +064.984397, ax: -602 , ay: 190 , az: -3050, index: 25
x: +105.498137 , y: +099.049893 , z: +064.888672, ax: -354 , ay: 186 , az: -2852, index: 25
x: +105.439511 , y: +099.189130 , z: +064.751267, ax: -118 , ay: 328 , az: -2700, index: 25
x: +105.414473 , y: +099.290504 , z: +064.599206, ax: -236 , ay: 340 , az: -2628, index: 25
x: +105.402870 , y: +099.392489 , z: +064.417221, ax: -342 , ay: 330 , az: -2742, index: 25
x: +105.374168 , y: +099.487145 , z: +064.296916, ax: -340 , ay: 234 , az: -2870, index: 25
x: +105.337618 , y: +099.492947 , z: +064.245863, ax: -802 , ay: 634 , az: -2496, index: 25
x: +105.406015 , y: +099.523481 , z: +064.343573, ax: -628 , ay: 760 , az: -2454, index: 25
x: +105.569069 , y: +099.489282 , z: +064.461435, ax: -40 , ay: 406 , az: -2740, index: 25
x: +105.766901 , y: +099.509008 , z: +064.437649, ax: -104 , ay: 196 , az: -2886, index: 25
x: +106.028885 , y: +099.576183 , z: +064.341160, ax: -396 , ay: 284 , az: -2810, index: 25
x: +106.321405 , y: +099.625649 , z: +064.267878, ax: -392 , ay: 44 , az: -2800, index: 25
x: +106.571176 , y: +099.635420 , z: +064.225130, ax: -134 , ay: -240 , az: -2990, index: 25
x: +106.726901 , y: +099.658626 , z: +064.171389, ax: 4 , ay: -302 , az: -2970, index: 25
x: +106.838870 , y: +099.642962 , z: +064.141802, ax: -230 , ay: -38 , az: -2912, index: 25
x: +106.960397 , y: +099.503115 , z: +064.212641, ax: -138 , ay: -22 , az: -2384, index: 25
x: +107.141985 , y: +099.427695 , z: +064.167969, ax: 92 , ay: -348 , az: -2862, index: 26
x: +107.280611 , y: +099.376397 , z: +064.036672, ax: -338 , ay: -382 , az: -2924, index: 26
x: +107.368550 , y: +099.325099 , z: +063.950565, ax: -636 , ay: -190 , az: -2856, index: 26
x: +107.407634 , y: +099.238382 , z: +063.945679, ax: -560 , ay: -224 , az: -2796, index: 26
x: +107.441221 , y: +099.140672 , z: +063.945679, ax: -466 , ay: -74 , az: -2776, index: 26
x: +107.476641 , y: +099.094260 , z: +063.911481, ax: -612 , ay: -24 , az: -2786, index: 26
x: +107.526107 , y: +099.062504 , z: +063.870565, ax: -606 , ay: 68 , az: -2710, index: 26
x: +107.578901 , y: +099.018992 , z: +063.855481, ax: -650 , ay: 20 , az: -2710, index: 26
x: +107.650351 , y: +098.986015 , z: +063.844489, ax: -564 , ay: -58 , az: -2768, index: 26
x: +107.715695 , y: +098.964031 , z: +063.834107, ax: -646 , ay: -60 , az: -2784, index: 26
x: +107.766748 , y: +098.958809 , z: +063.834107, ax: -588 , ay: -12 , az: -2770, index: 26
x: +107.831481 , y: +098.985069 , z: +063.829832, ax: -622 , ay: -6 , az: -2742, index: 26
x: +107.905985 , y: +099.036977 , z: +063.811511, ax: -510 , ay: -138 , az: -2872, index: 26
x: +107.957893 , y: +099.082168 , z: +063.817008, ax: -588 , ay: -164 , az: -2934, index: 26
x: +107.998809 , y: +099.118198 , z: +063.851817, ax: -534 , ay: -212 , az: -2876, index: 26
x: +107.998809 , y: +099.149954 , z: +063.884794, ax: -460 , ay: -224 , az: -2916, index: 26
x: +107.983542 , y: +099.205527 , z: +063.889069, ax: -286 , ay: -198 , az: -2884, index: 26
x: +107.946290 , y: +099.233618 , z: +063.889069, ax: -340 , ay: -46 , az: -2854, index: 26
x: +107.896214 , y: +099.272092 , z: +063.889069, ax: -286 , ay: -52 , az: -2890, index: 26
x: +107.823542 , y: +099.325832 , z: +063.840824, ax: -262 , ay: -152 , az: -2902, index: 26
x: +107.674534 , y: +099.401557 , z: +063.749221, ax: -276 , ay: -454 , az: -3084, index: 26
x: +107.401557 , y: +099.411328 , z: +063.638687, ax: -546 , ay: -350 , az: -3114, index: 26
x: +107.088275 , y: +099.451634 , z: +063.594718, ax: -528 , ay: -10 , az: -2702, index: 26
x: +106.785435 , y: +099.440611 , z: +063.561069, ax: -248 , ay: -124 , az: -2750, index: 25
x: +106.381466 , y: +099.397008 , z: +063.441160, ax: -386 , ay: -226 , az: -2942, index: 25


x: +105.006412 , y: +095.455817 , z: +063.361985, ax: 222 , ay: 556 , az: -4984, index: 25
x: +104.999695 , y: +094.489710 , z: +063.259389, ax: 998 , ay: -1148 , az: -6254, index: 25
x: +104.895267 , y: +093.469252 , z: +063.601985, ax: 136 , ay: -264 , az: -4944, index: 25
x: +104.768794 , y: +092.238748 , z: +063.849130, ax: -586 , ay: -330 , az: -5242, index: 25
x: +104.553344 , y: +090.890901 , z: +063.996611, ax: -1404 , ay: -222 , az: -5528, index: 25
x: +104.265710 , y: +089.772122 , z: +063.961191, ax: -2618 , ay: 108 , az: -5986, index: 25
x: +103.916397 , y: +088.894565 , z: +063.894015, ax: -4084 , ay: 356 , az: -6042, index: 25
x: +103.532885 , y: +088.332733 , z: +063.902565, ax: -5226 , ay: 550 , az: -5744, index: 25
x: +103.129832 , y: +088.158687 , z: +064.162718, ax: -6282 , ay: 312 , az: -5884, index: 25
x: +102.579603 , y: +088.239908 , z: +064.829588, ax: -7060 , ay: -294 , az: -5756, index: 25
x: +101.839450 , y: +088.619145 , z: +065.803634, ax: -6572 , ay: -118 , az: -5230, index: 25
x: +101.087939 , y: +089.561740 , z: +066.871908, ax: -6500 , ay: 196 , az: -4152, index: 25
x: +100.419237 , y: +090.942504 , z: +067.772061, ax: -5230 , ay: 532 , az: -1738, index: 25
x: +100.044275 , y: +092.346473 , z: +068.244122, ax: -1014 , ay: 820 , az: 2060, index: 25
x: +100.588397 , y: +093.625863 , z: +068.427328, ax: 2504 , ay: 1552 , az: 4480, index: 25
x: +101.714473 , y: +094.373679 , z: +068.420947, ax: 5012 , ay: 6 , az: 2902, index: 25
x: +102.642137 , y: +094.816336 , z: +068.112305, ax: 5098 , ay: -1690 , az: 1750, index: 25
x: +103.090992 , y: +095.159542 , z: +067.498565, ax: 4572 , ay: -1730 , az: 1722, index: 25
x: +103.420153 , y: +095.055115 , z: +067.130321, ax: 3636 , ay: -426 , az: 1508, index: 25
x: +103.745038 , y: +094.347328 , z: +067.047267, ax: 1920 , ay: 512 , az: 744, index: 25
x: +104.405191 , y: +093.554046 , z: +066.629557, ax: 612 , ay: 368 , az: -480, index: 25
x: +105.088611 , y: +093.239023 , z: +066.005893, ax: -10 , ay: 258 , az: -1966, index: 25
x: +105.908947 , y: +093.069038 , z: +065.370626, ax: -370 , ay: 0 , az: -2740, index: 25
x: +106.744366 , y: +092.699573 , z: +064.897344, ax: -504 , ay: -38 , az: -3454, index: 25
x: +107.463176 , y: +092.098534 , z: +064.687908, ax: -1154 , ay: -246 , az: -3998, index: 26
x: +108.150565 , y: +091.433588 , z: +064.720611, ax: -1736 , ay: -440 , az: -4250, index: 26
x: +108.755145 , y: +090.891298 , z: +064.864122, ax: -1608 , ay: -486 , az: -4634, index: 26
x: +109.389649 , y: +090.353893 , z: +064.975267, ax: -1688 , ay: -492 , az: -4630, index: 26
x: +110.142443 , y: +089.828733 , z: +064.938076, ax: -1996 , ay: -672 , az: -4844, index: 26
x: +110.827634 , y: +089.545985 , z: +064.715176, ax: -2344 , ay: -1122 , az: -5110, index: 26
x: +111.372366 , y: +089.561863 , z: +064.401893, ax: -2432 , ay: -1572 , az: -5214, index: 26
x: +111.627573 , y: +089.739481 , z: +064.158870, ax: -2560 , ay: -1504 , az: -5080, index: 26
x: +111.730809 , y: +089.913893 , z: +064.113985, ax: -1914 , ay: -768 , az: -4766, index: 26
x: +111.859053 , y: +089.965802 , z: +064.182992, ax: -1740 , ay: -600 , az: -4518, index: 26
x: +111.952489 , y: +089.992061 , z: +064.170168, ax: -1550 , ay: -1136 , az: -4904, index: 26
x: +111.952489 , y: +090.212641 , z: +063.928427, ax: -1436 , ay: -1050 , az: -4940, index: 26
x: +111.859664 , y: +090.658443 , z: +063.718962, ax: -1878 , ay: -604 , az: -4486, index: 26
x: +111.674351 , y: +091.066260 , z: +063.782443, ax: -1860 , ay: -414 , az: -4508, index: 26
x: +111.433740 , y: +091.317863 , z: +064.057863, ax: -1396 , ay: -498 , az: -4442, index: 26
x: +111.164427 , y: +091.581069 , z: +064.246565, ax: -956 , ay: -320 , az: -4420, index: 26
x: +110.967176 , y: +092.061069 , z: +064.151908, ax: -898 , ay: 114 , az: -3858, index: 26
x: +110.904275 , y: +092.685191 , z: +063.864885, ax: -724 , ay: 204 , az: -3694, index: 26
x: +110.879237 , y: +093.280000 , z: +063.575420, ax: -586 , ay: -62 , az: -3988, index: 26
x: +110.774809 , y: +093.739847 , z: +063.385496, ax: -484 , ay: 10 , az: -3856, index: 26
x: +110.657618 , y: +094.187725 , z: +063.278748, ax: -398 , ay: 284 , az: -3648, index: 26
x: +110.514718 , y: +094.566351 , z: +063.173099, ax: 16 , ay: 8 , az: -3556, index: 26
x: +110.381863 , y: +094.852947 , z: +062.925374, ax: 482 , ay: 238 , az: -3460, index: 26
x: +110.325008 , y: +095.184794 , z: +062.483878, ax: 180 , ay: 248 , az: -3620, index: 26
x: +110.285313 , y: +095.537771 , z: +061.986779, ax: -548 , ay: 154 , az: -3764, index: 26
x: +110.116153 , y: +095.782656 , z: +061.597771, ax: -822 , ay: -24 , az: -4262, index: 26
x: +109.815634 , y: +095.956122 , z: +061.328580, ax: -698 , ay: 52 , az: -3882, index: 26
x: +109.437008 , y: +096.097802 , z: +061.051328, ax: -670 , ay: 182 , az: -3774, index: 26
